5,万物の妃神・イザナミ-33e9f40765477b8bdad922e4c87ff182.png,万物の妃神・イザナミ,光水,-,1,3011597,670,太平の願い（先制・10ターンスキル使用不可）<br>幼龍神の息吹（11762ダメージ＆木→火ドロップ）<br><光>大いなる神光（13069ダメージ＆闇→光ドロップ）<br><水>母なる大海（14376ダメージ＆火→水ドロップ）<br><水>儚き夢想（ランダム3色排除、1度きり）※HP30%以下で使用<br><水>森羅万象（連続攻撃32675）※HP30%以下で使用
5,黄泉の主神・イザナミ-d3ec6aa91288be03f979808688e6c993.png,黄泉の主神・イザナミ,闇火,-,1,4400486,670,怨みの冷笑（先制・10ターンドロップ操作時間2秒短縮）<br>腐敗への誘い（ドロップ8個→毒ドロップ）<br>絶望への慟哭（11819ダメージ＆ランダム1色排除）<br>神滅の業火（連続攻撃17730）<br>神怨（神タイプ1～3ターンバインド、1度きり）※HP50%以下で使用
-,-,地獄級,-,-,-,-,-,-
1,光の守護鬼・ショウキ-4f3d26cf86cde983c3726f597e812142.png,光の守護鬼・ショウキ,光,-,2,335558,450,ここから先は（先制攻撃2319）<br>孤軍奮闘（1体の時、999ターン攻撃力3倍）<br>ぶん殴り（残りHP99％ダメージ）<br>怒りの鉄拳（9276）
1,闇の守護鬼・ジャキ-e20223cd11d921a04839e090d46c24d9.png,闇の守護鬼・ジャキ,闇,-,2,558892,0,通さねぇ！（先制・ドロップが見えなくなる）<br>孤軍奮闘（1体の時、999ターン攻撃力3倍）<br>ぶった切り（5952）<br>怒りの鉄拳（7936）
2,-,以下から1体が出現,-,-,-,-,-,-
2,蒼光星・神龍-ef95bf4832ab6c6ba13e09c6f24741c2.png,蒼光星・神龍,光水,-,1,670968,156,<光>神速（先制攻撃3079）<br><光>ホーリーブレス（連続攻撃6158）<br><水>神水の祟り（2体を4ターンバインド、1度きり）<br><水>水神龍の息吹（4926ダメージ＆ランダム1色→水ドロップ）<br><水>ゴッドブリザードブレス（連続攻撃9236）
2,黒光星・神龍-d9dae6202df2f8ed04c163b5f79e7667.png,黒光星・神龍,光闇,-,1,670968,156,<光>神速（先制攻撃3079）<br><光>ホーリーブレス（連続攻撃6158）<br><闇>神影の祟り（1体を6ターンバインド、1度きり）<br><闇>邪神龍の息吹（4926ダメージ＆ランダム1色→闇ドロップ）<br><闇>ゴッドヘルブレス（連続攻撃9236）
3,夜刻武神・ツクヨミ-21727e57a70ef451f64912ec584f895e.png,夜刻武神・ツクヨミ,闇光,-,1,820266,555,新月（先制・ドロップが見えなくなる）<br>夜刻一刀（10005）<br><闇>影月（6670ダメージ＆ランダム1色→闇ドロップ）<br><光>月光（6670ダメージ＆ランダム1色→光ドロップ）<br><光>チェンジ・ザ（何もしない）※HP30%以下で使用<br><光>ワールド！（連続攻撃80040）※HP30%以下で使用
4,-,以下から1体が出現,-,-,-,-,-,-
4,紅蓮龍神・ヒノカグツチ-1e12d7358f08efaccb08369df6cb11c4.png,紅蓮龍神・ヒノカグツチ,火光,-,2,932119,252,<火>龍神の涙（先制・プレイヤーのHP全回復）<br><火>紅蓮弾（8286ダメージ＆ランダム1色→火ドロップ）<br><光>聖なる縛炎（悪魔タイプ3～5ターンバインド、1度きり）<br><光>龍刀・天之尾羽張（連続攻撃12429）
4,焔獄蛇神・ヒノカグツチ-5e06ca06441b5f27ecb25956f9f975d8.png,焔獄蛇神・ヒノカグツチ,火闇,-,2,746008,252,<火>蛇神の咆哮（先制・残りHP99％ダメージ）<br><火>焔獄弾（11636ダメージ＆ランダム1色→闇ドロップ）<br><闇>呪いの蛇眼（全モンスター1ターンバインド、1度きり）<br><闇>蛇王焔獄滅龍波（349080）
5,-,以下から1体が出現,-,-,-,-,-,-
5,万物の妃神・イザナミ-33e9f40765477b8bdad922e4c87ff182.png,万物の妃神・イザナミ,光水,-,1,1614216,402,太平の願い（先制・10ターンスキル使用不可）<br>幼龍神の息吹（6305ダメージ＆木→火ドロップ）<br><光>大いなる神光（7005ダメージ＆闇→光ドロップ）<br><水>母なる大海（7706ダメージ＆火→水ドロップ）<br><水>儚き夢想（ランダム3色排除、1度きり）※HP30%以下で使用<br><水>森羅万象（連続攻撃17515）※HP30%以下で使用
5,黄泉の主神・イザナミ-d3ec6aa91288be03f979808688e6c993.png,黄泉の主神・イザナミ,闇火,-,1,2358661,402,怨みの冷笑（先制・10ターンドロップ操作時間2秒短縮）<br>腐敗への誘い（ドロップ8個→毒ドロップ）<br>絶望への慟哭（6335ダメージ＆ランダム1色排除）<br>神滅の業火（連続攻撃9505）<br>神怨（神タイプ1～3ターンバインド、1度きり）※HP50%以下で使用
